#epoch loss_f loss_bc_u_top loss_bc_u_rest loss_bc_v u_avg u_std v_avg v_std
6253 1.2471e-02 1.1055e-02 2.4387e-02 5.1951e-03 9.0957e-01 6.5583e-02 1.1568e-02 6.6148e-02
6254 8.8572e-03 1.3891e-02 2.6255e-02 3.7108e-03 1.0391e+00 6.4365e-02 3.5819e-02 8.0043e-02
6255 5.6975e-03 7.5954e-03 3.5639e-02 4.4630e-03 8.2899e-01 6.4877e-02 3.3005e-02 6.2993e-02
6256 3.7933e-03 3.4500e-02 2.0203e-02 3.6726e-03 1.0091e+00 6.2327e-02 3.4076e-02 7.7813e-02
6257 3.2953e-03 5.7950e-03 3.4104e-02 4.2726e-03 9.7620e-01 6.6285e-02 2.8024e-02 7.0285e-02
6258 5.4642e-03 6.6109e-03 3.0206e-02 3.8685e-03 8.8548e-01 6.7899e-02 3.8875e-02 7.2662e-02
6259 3.8812e-03 1.8970e-02 2.2718e-02 4.0582e-03 1.0260e+00 6.2731e-02 4.0390e-02 9.0318e-02
6260 6.5395e-03 6.4836e-03 3.3549e-02 4.9769e-03 8.5082e-01 6.5664e-02 -3.2380e-03 5.6084e-02
6261 1.4330e-02 2.7736e-02 2.2503e-02 3.4717e-03 9.8804e-01 6.2518e-02 2.3013e-02 7.5733e-02
6262 7.6220e-03 5.7824e-03 3.3288e-02 3.6696e-03 9.7446e-01 6.1467e-02 2.6116e-02 7.8049e-02
6263 6.9625e-03 6.1230e-03 3.2704e-02 3.8583e-03 8.7179e-01 6.2982e-02 9.8443e-03 6.1344e-02
6264 8.9378e-03 2.1664e-02 2.4055e-02 3.1143e-03 1.0338e+00 6.6668e-02 3.6638e-02 8.0372e-02
6265 9.7634e-03 7.4609e-03 3.4105e-02 4.4517e-03 8.6172e-01 6.5929e-02 3.1437e-02 7.4377e-02
6266 6.1081e-03 2.4643e-02 2.1779e-02 3.9900e-03 9.7295e-01 6.6684e-02 2.5753e-02 8.0296e-02
6267 5.6699e-03 6.8070e-03 2.9553e-02 4.0906e-03 1.0116e+00 6.6667e-02 1.7218e-02 7.5376e-02
6268 7.8170e-03 6.3719e-03 3.2879e-02 3.9631e-03 8.6696e-01 6.4210e-02 2.2809e-02 6.8439e-02
6269 2.9338e-03 2.3034e-02 2.2825e-02 3.5754e-03 9.9377e-01 6.3521e-02 3.9922e-02 8.9510e-02
6270 9.3532e-03 5.8316e-03 3.2287e-02 5.0101e-03 9.0549e-01 6.2204e-02 4.5862e-03 6.5942e-02
6271 6.8363e-03 1.4198e-02 2.6196e-02 3.4437e-03 9.7971e-01 6.4127e-02 1.1184e-02 7.4109e-02
6272 6.1562e-03 6.2001e-03 3.0843e-02 3.6923e-03 9.6909e-01 6.5137e-02 3.0101e-02 8.5095e-02
6273 8.1079e-03 6.8063e-03 2.9183e-02 4.5313e-03 8.9120e-01 6.6460e-02 2.1899e-02 7.3703e-02
6274 5.0965e-03 1.7567e-02 2.4181e-02 3.9287e-03 1.0080e+00 6.9078e-02 3.3862e-02 8.0224e-02
6275 8.4468e-03 6.5713e-03 3.0830e-02 4.5046e-03 9.2893e-01 6.8698e-02 3.6519e-02 8.1172e-02
6276 4.2626e-03 1.1184e-02 2.4865e-02 4.4203e-03 9.3868e-01 6.2616e-02 2.6519e-02 8.3967e-02
6277 4.9524e-03 9.1957e-03 2.7198e-02 4.3275e-03 9.8754e-01 6.4968e-02 2.1206e-02 7.7793e-02
6278 5.5616e-03 6.0722e-03 3.0398e-02 4.1473e-03 9.2207e-01 6.6566e-02 2.2432e-02 7.3319e-02
6279 3.5405e-03 1.1915e-02 2.5223e-02 3.9712e-03 9.7579e-01 6.1909e-02 3.3006e-02 8.9511e-02
6280 5.1128e-03 6.0894e-03 2.9567e-02 5.0059e-03 9.3816e-01 6.5963e-02 2.9626e-02 7.9156e-02
6281 3.2481e-03 9.6487e-03 2.5797e-02 4.3317e-03 9.6829e-01 6.8155e-02 3.1251e-02 7.9787e-02
6282 5.7891e-03 7.2191e-03 2.6938e-02 4.3842e-03 9.5418e-01 6.3794e-02 2.8732e-02 8.5052e-02
6283 4.4977e-03 7.7279e-03 2.7133e-02 4.5024e-03 9.3963e-01 6.7779e-02 2.9444e-02 7.8891e-02
6284 3.6347e-03 9.6989e-03 2.5356e-02 4.2275e-03 9.8196e-01 6.7899e-02 2.7836e-02 7.7915e-02
6285 5.0659e-03 6.5720e-03 2.8386e-02 4.3203e-03 9.3648e-01 6.5306e-02 2.8260e-02 7.9604e-02
6286 3.3401e-03 9.7754e-03 2.5640e-02 4.3306e-03 9.6330e-01 6.7780e-02 3.7648e-02 8.6574e-02
6287 5.0369e-03 7.4877e-03 2.6074e-02 4.8578e-03 9.4988e-01 6.6911e-02 2.4417e-02 7.7534e-02
6288 4.5372e-03 8.5019e-03 2.5826e-02 4.2876e-03 9.7608e-01 6.6934e-02 3.0160e-02 8.3200e-02
6289 3.5903e-03 6.6661e-03 2.7392e-02 4.6351e-03 9.3395e-01 6.7338e-02 3.0873e-02 8.0931e-02
6290 3.8192e-03 1.0336e-02 2.4538e-02 4.4989e-03 9.7223e-01 6.6632e-02 2.7653e-02 7.9441e-02
6291 3.7048e-03 6.8142e-03 2.7234e-02 4.4680e-03 9.6057e-01 6.7574e-02 3.0642e-02 7.9041e-02
6292 3.7696e-03 7.6641e-03 2.5956e-02 4.4551e-03 9.4324e-01 6.7351e-02 3.4584e-02 8.1107e-02
6293 3.9419e-03 9.2287e-03 2.4655e-02 4.6176e-03 9.7279e-01 6.7798e-02 3.2059e-02 7.9145e-02
6294 3.5908e-03 6.9307e-03 2.6744e-02 4.6132e-03 9.5052e-01 6.8704e-02 3.0022e-02 7.5790e-02
6295 3.4931e-03 8.6687e-03 2.5230e-02 4.4276e-03 9.6723e-01 6.6974e-02 3.5424e-02 8.2082e-02
6296 4.0142e-03 7.1325e-03 2.6241e-02 4.7081e-03 9.4101e-01 6.6598e-02 2.7357e-02 7.4915e-02
6297 3.5411e-03 9.3930e-03 2.4892e-02 4.2537e-03 9.8661e-01 6.7941e-02 3.5184e-02 8.0594e-02
6298 4.5953e-03 6.4357e-03 2.7174e-02 4.6515e-03 9.1525e-01 6.6294e-02 2.5853e-02 7.4298e-02
6299 3.9189e-03 1.2962e-02 2.3513e-02 4.1887e-03 1.0027e+00 6.8468e-02 3.7322e-02 8.2041e-02
6300 5.5247e-03 6.3942e-03 2.8109e-02 4.8229e-03 9.0110e-01 6.6560e-02 1.7884e-02 6.7531e-02
6301 5.3112e-03 1.5549e-02 2.2965e-02 3.9231e-03 1.0068e+00 6.5969e-02 3.7377e-02 8.3395e-02
6302 6.3811e-03 6.1378e-03 2.8920e-02 4.7532e-03 8.9347e-01 6.5842e-02 1.8727e-02 6.5590e-02
6303 4.6103e-03 1.6989e-02 2.2514e-02 3.7658e-03 1.0114e+00 6.5446e-02 3.3410e-02 7.9592e-02
6304 4.6330e-03 6.1834e-03 2.9700e-02 4.5690e-03 9.1090e-01 6.7336e-02 2.6894e-02 7.1099e-02
6305 3.1198e-03 1.3823e-02 2.2815e-02 4.0284e-03 9.8522e-01 6.6542e-02 3.1951e-02 8.0589e-02
6306 3.8298e-03 6.2954e-03 2.7100e-02 4.5452e-03 9.5228e-01 6.7817e-02 2.8412e-02 7.6096e-02
6307 3.6120e-03 8.3824e-03 2.4783e-02 4.3207e-03 9.5347e-01 6.6601e-02 3.1761e-02 7.9970e-02
6308 3.4604e-03 8.1189e-03 2.4992e-02 4.5032e-03 9.6555e-01 6.5420e-02 2.7445e-02 7.7870e-02
6309 3.0692e-03 7.0519e-03 2.6288e-02 4.3850e-03 9.5302e-01 6.5982e-02 2.6820e-02 7.5715e-02
6310 3.1040e-03 8.0881e-03 2.5317e-02 4.2601e-03 9.6570e-01 6.4898e-02 3.0802e-02 8.0639e-02
6311 3.4159e-03 6.9730e-03 2.6086e-02 4.5012e-03 9.4066e-01 6.6935e-02 2.6381e-02 7.4469e-02
6312 3.3377e-03 9.4704e-03 2.4135e-02 4.2129e-03 9.9192e-01 6.7150e-02 3.5695e-02 8.3407e-02
6313 4.5587e-03 6.2348e-03 2.6807e-02 4.7862e-03 8.9744e-01 6.6834e-02 2.0881e-02 7.0153e-02
6314 4.4525e-03 1.6292e-02 2.1866e-02 3.9147e-03 1.0243e+00 6.6535e-02 3.7671e-02 8.5089e-02
6315 7.9302e-03 6.8079e-03 2.9078e-02 4.8402e-03 8.5454e-01 6.5173e-02 7.8855e-03 5.9750e-02
6316 9.0335e-03 2.6576e-02 2.0574e-02 3.4792e-03 1.0107e+00 6.1167e-02 2.8667e-02 7.7545e-02
6317 6.2772e-03 5.6684e-03 3.1111e-02 4.2229e-03 9.4017e-01 6.5922e-02 2.6674e-02 6.7967e-02
6318 4.3933e-03 9.4000e-03 2.4724e-02 3.7833e-03 9.4569e-01 6.3004e-02 2.0537e-02 7.1571e-02
6319 5.5752e-03 8.4615e-03 2.5794e-02 3.9817e-03 1.0037e+00 7.1418e-02 4.9560e-02 8.8623e-02
6320 1.2639e-02 6.7577e-03 2.5955e-02 5.4259e-03 8.1672e-01 6.7474e-02 -2.1095e-03 5.4550e-02
6321 1.8710e-02 3.9177e-02 1.9031e-02 3.5881e-03 1.0219e+00 5.8557e-02 1.2489e-02 6.9973e-02
6322 8.7147e-03 5.8320e-03 3.5843e-02 3.6503e-03 9.4605e-01 7.0011e-02 3.1168e-02 6.2143e-02
6323 1.8323e-02 9.3203e-03 2.7826e-02 3.4076e-03 8.8487e-01 5.8226e-02 1.2142e-02 5.3418e-02
6324 1.1988e-02 1.8000e-02 2.5224e-02 3.0757e-03 1.0224e+00 5.4580e-02 2.4115e-02 6.7801e-02
6325 9.2399e-03 5.4537e-03 3.6507e-02 4.0351e-03 9.0243e-01 7.5756e-02 5.7406e-02 6.9554e-02
6326 1.8140e-02 1.6480e-02 2.1183e-02 4.8494e-03 9.0033e-01 6.3354e-02 1.5767e-02 6.5870e-02
6327 9.1841e-03 1.5328e-02 2.4451e-02 3.5023e-03 1.0925e+00 5.2701e-02 7.9417e-03 7.7207e-02
6328 9.2155e-03 1.3642e-02 4.2245e-02 4.1162e-03 7.6213e-01 7.3419e-02 2.2813e-02 4.1314e-02
6329 6.6386e-03 6.2683e-02 1.5186e-02 2.9328e-03 9.4777e-01 6.3421e-02 3.2244e-02 6.1872e-02
6330 1.1577e-02 8.3535e-03 3.1875e-02 3.4465e-03 1.0652e+00 4.5267e-02 3.3841e-03 6.7307e-02
6331 1.3988e-02 8.5733e-03 4.8565e-02 3.1505e-03 8.2106e-01 5.7177e-02 8.4721e-03 4.1549e-02
6332 9.6826e-03 3.6376e-02 2.2133e-02 2.5982e-03 9.2616e-01 6.0615e-02 2.8521e-02 5.4140e-02
6333 1.0547e-02 1.0603e-02 2.8819e-02 3.3037e-03 1.0610e+00 5.0782e-02 3.4432e-02 7.8296e-02
6334 1.3625e-02 8.4360e-03 4.2323e-02 4.2300e-03 7.9507e-01 6.3147e-02 -7.3849e-03 5.1352e-02
6335 2.0708e-02 4.7020e-02 2.2116e-02 2.5956e-03 8.8268e-01 5.8841e-02 -1.7116e-02 5.2672e-02
6336 1.5677e-02 1.8657e-02 2.9397e-02 2.8630e-03 1.0934e+00 4.6429e-02 5.7259e-03 6.1937e-02
6337 1.6698e-02 1.3238e-02 5.1370e-02 3.2176e-03 8.5439e-01 5.9958e-02 1.2676e-02 4.5431e-02
6338 1.1039e-02 2.6014e-02 2.5562e-02 2.3931e-03 8.2366e-01 5.5516e-02 6.8423e-03 4.8719e-02
6339 6.1116e-03 3.5298e-02 2.3444e-02 2.2005e-03 1.0782e+00 4.1339e-02 -7.2438e-04 7.3790e-02
6340 1.1360e-02 1.0181e-02 4.8813e-02 3.2662e-03 9.4488e-01 5.5359e-02 2.0622e-02 6.9337e-02
6341 4.2109e-03 7.7103e-03 3.0791e-02 3.5293e-03 8.3833e-01 7.1794e-02 3.1568e-02 6.4688e-02
6342 7.9647e-03 3.2321e-02 2.0181e-02 3.6733e-03 1.0056e+00 5.7131e-02 2.4266e-02 8.6566e-02
6343 9.0140e-03 5.1146e-03 3.2747e-02 4.5589e-03 9.6597e-01 4.7726e-02 -7.9499e-03 7.7497e-02
6344 1.0550e-02 5.2151e-03 3.3436e-02 3.6882e-03 9.0664e-01 5.2591e-02 -1.6180e-04 6.9023e-02
6345 4.1469e-03 1.2965e-02 2.8388e-02 3.2729e-03 9.6068e-01 6.0728e-02 2.5192e-02 7.5966e-02
6346 9.6792e-03 6.8945e-03 3.1686e-02 3.9364e-03 9.3416e-01 5.7877e-02 2.3418e-02 7.3093e-02
6347 4.6305e-03 9.2182e-03 2.8268e-02 3.9089e-03 9.4757e-01 5.8918e-02 1.2069e-02 7.6941e-02
6348 6.5760e-03 7.8373e-03 2.8610e-02 4.0451e-03 9.8838e-01 6.3764e-02 1.9373e-02 8.8496e-02
6349 5.9610e-03 5.9529e-03 2.9690e-02 4.7837e-03 9.2179e-01 7.3558e-02 3.4732e-02 8.9428e-02
6350 8.6930e-03 1.2844e-02 2.1059e-02 4.9381e-03 9.2972e-01 6.8324e-02 2.6453e-02 8.2818e-02
6351 5.9786e-03 1.0993e-02 2.2566e-02 4.2816e-03 1.0040e+00 5.4648e-02 1.7553e-02 8.0662e-02
6352 4.6372e-03 4.8552e-03 3.1932e-02 4.0718e-03 9.3517e-01 5.4370e-02 2.2572e-02 7.0779e-02
6353 3.5628e-03 8.7307e-03 2.7922e-02 3.7262e-03 9.3019e-01 5.6649e-02 3.6405e-02 7.0525e-02
6354 3.3946e-03 9.5998e-03 2.6868e-02 4.1192e-03 9.8280e-01 5.8003e-02 4.1079e-02 7.7352e-02
6355 4.9241e-03 5.3772e-03 2.9384e-02 4.5903e-03 9.3504e-01 5.9919e-02 2.9746e-02 7.4469e-02
6356 4.8554e-03 9.3093e-03 2.5032e-02 4.0628e-03 9.7206e-01 6.1401e-02 3.1713e-02 8.5625e-02
6357 5.0360e-03 6.1798e-03 2.6389e-02 4.6310e-03 9.6373e-01 6.7316e-02 3.8934e-02 8.6414e-02
6358 5.6161e-03 7.3762e-03 2.4388e-02 4.7986e-03 9.1959e-01 6.7567e-02 3.0313e-02 7.6811e-02
6359 4.1217e-03 1.2392e-02 2.1975e-02 4.0595e-03 9.9610e-01 6.0954e-02 2.7367e-02 8.5838e-02
6360 4.8531e-03 5.4764e-03 2.8228e-02 4.4295e-03 9.5044e-01 6.2390e-02 2.6955e-02 7.8673e-02
6361 4.0073e-03 7.8949e-03 2.5124e-02 4.1555e-03 9.3844e-01 6.5182e-02 3.2456e-02 7.6617e-02
6362 4.1539e-03 9.5035e-03 2.3555e-02 4.3676e-03 9.8650e-01 6.4095e-02 3.4903e-02 8.5290e-02
6363 4.1484e-03 5.9568e-03 2.6308e-02 4.9296e-03 9.3626e-01 6.5618e-02 2.6167e-02 7.9096e-02
6364 4.6776e-03 9.8217e-03 2.2932e-02 4.4126e-03 9.7660e-01 6.6030e-02 3.4171e-02 8.4893e-02
6365 4.1967e-03 6.5053e-03 2.4934e-02 4.8656e-03 9.5044e-01 6.7922e-02 3.7831e-02 8.0201e-02
6366 3.9373e-03 8.5436e-03 2.3216e-02 4.7028e-03 9.4643e-01 6.5305e-02 3.2975e-02 7.7056e-02
6367 3.2162e-03 8.6270e-03 2.3886e-02 4.4132e-03 9.8724e-01 6.2634e-02 3.0322e-02 8.0113e-02
6368 3.2846e-03 5.7751e-03 2.7132e-02 4.5287e-03 9.4196e-01 6.6752e-02 2.9319e-02 7.4438e-02
6369 3.1494e-03 9.2868e-03 2.3300e-02 4.2973e-03 9.6094e-01 6.7554e-02 3.0912e-02 7.9653e-02
6370 3.8032e-03 7.6147e-03 2.3890e-02 4.5495e-03 9.7334e-01 6.6249e-02 2.6902e-02 8.1987e-02
6371 3.7859e-03 6.6925e-03 2.4750e-02 4.5562e-03 9.4888e-01 6.7696e-02 2.7546e-02 7.9287e-02
6372 3.6134e-03 8.6757e-03 2.2969e-02 4.4376e-03 9.7401e-01 6.6828e-02 3.4845e-02 8.4965e-02
6373 4.0961e-03 6.7228e-03 2.4384e-02 4.8241e-03 9.3918e-01 6.5639e-02 2.6797e-02 7.6869e-02
6374 3.1243e-03 9.4690e-03 2.2852e-02 4.2983e-03 9.7866e-01 6.2353e-02 2.7382e-02 8.1774e-02
6375 3.2504e-03 5.9955e-03 2.5744e-02 4.5036e-03 9.5381e-01 6.4768e-02 2.9686e-02 7.7910e-02
6376 3.2057e-03 7.8514e-03 2.3551e-02 4.4065e-03 9.5280e-01 6.5645e-02 3.1787e-02 7.7867e-02
6377 3.3104e-03 8.0462e-03 2.3202e-02 4.4750e-03 9.7307e-01 6.4067e-02 3.2633e-02 8.1898e-02
6378 3.4767e-03 6.4357e-03 2.4539e-02 4.6302e-03 9.4449e-01 6.6154e-02 2.9953e-02 7.6726e-02
6379 3.4786e-03 8.9294e-03 2.2456e-02 4.2840e-03 9.7965e-01 6.4708e-02 3.3530e-02 8.2612e-02
6380 4.0766e-03 6.2203e-03 2.4559e-02 4.5976e-03 9.3341e-01 6.4901e-02 2.5260e-02 7.3905e-02
6381 3.1654e-03 1.0090e-02 2.2272e-02 4.0708e-03 9.8265e-01 6.1286e-02 2.8925e-02 8.1547e-02
6382 3.3148e-03 5.7311e-03 2.5687e-02 4.4904e-03 9.4842e-01 6.4287e-02 2.8831e-02 7.5098e-02
6383 3.1773e-03 8.2991e-03 2.2994e-02 4.2845e-03 9.6588e-01 6.3138e-02 3.2268e-02 7.9909e-02
6384 3.1945e-03 6.7318e-03 2.3940e-02 4.5814e-03 9.5879e-01 6.2958e-02 3.0350e-02 7.9714e-02
6385 3.1948e-03 7.2161e-03 2.3423e-02 4.5085e-03 9.5927e-01 6.4317e-02 3.0633e-02 7.8346e-02
6386 3.5072e-03 7.3352e-03 2.3020e-02 4.4624e-03 9.7046e-01 6.3414e-02 3.3168e-02 8.1116e-02
6387 3.6116e-03 6.4845e-03 2.3750e-02 4.6347e-03 9.3643e-01 6.3558e-02 2.7702e-02 7.4191e-02
6388 3.0549e-03 9.5416e-03 2.2088e-02 4.2394e-03 9.9202e-01 6.0716e-02 3.3400e-02 8.2864e-02
6389 3.6526e-03 5.4578e-03 2.5580e-02 4.7709e-03 9.2101e-01 6.6250e-02 2.6844e-02 6.9613e-02
6390 3.5990e-03 1.2008e-02 2.0833e-02 4.1152e-03 9.9899e-01 6.0498e-02 3.3705e-02 8.5711e-02
6391 4.7793e-03 5.3977e-03 2.5997e-02 4.8789e-03 9.0704e-01 6.6906e-02 1.9380e-02 6.5573e-02
6392 5.2260e-03 1.4444e-02 2.0162e-02 3.8690e-03 1.0147e+00 5.9651e-02 3.2773e-02 8.6598e-02
6393 5.9457e-03 5.5816e-03 2.7218e-02 4.8281e-03 8.8347e-01 6.7348e-02 1.7699e-02 6.0812e-02
6394 5.0765e-03 1.9347e-02 1.9188e-02 3.7074e-03 1.0087e+00 5.7886e-02 2.8381e-02 8.1321e-02
6395 3.9623e-03 5.2442e-03 2.8185e-02 4.4909e-03 9.4221e-01 6.4319e-02 2.5715e-02 7.0856e-02
6396 3.2287e-03 8.9578e-03 2.2490e-02 3.9751e-03 9.5432e-01 6.4651e-02 2.5750e-02 7.4085e-02
6397 3.3195e-03 7.7874e-03 2.2746e-02 4.1525e-03 9.9540e-01 6.1749e-02 3.2288e-02 8.8120e-02
6398 5.5219e-03 5.5366e-03 2.5105e-02 4.8935e-03 8.7582e-01 7.0782e-02 1.7928e-02 6.0517e-02
6399 7.7587e-03 2.1596e-02 1.7986e-02 3.8294e-03 1.0606e+00 5.3913e-02 3.4390e-02 9.3013e-02
6400 1.0336e-02 8.6388e-03 3.2282e-02 5.3511e-03 7.9567e-01 6.6626e-02 5.9987e-03 4.4048e-02
6401 9.2254e-03 4.7086e-02 1.5647e-02 3.3143e-03 9.7104e-01 5.7030e-02 4.4739e-03 6.0248e-02
6402 8.1321e-03 5.8283e-03 3.0691e-02 3.2905e-03 1.0510e+00 5.0678e-02 1.9227e-02 7.1705e-02
6403 1.4677e-02 7.2726e-03 3.8180e-02 3.6603e-03 8.0904e-01 6.4032e-02 1.4801e-02 4.7072e-02
6404 6.1364e-03 4.1529e-02 1.7279e-02 2.6819e-03 9.5865e-01 5.7836e-02 9.7330e-03 6.1315e-02
6405 9.6575e-03 6.7190e-03 2.7916e-02 3.6170e-03 1.0986e+00 4.7251e-02 2.7618e-02 8.8727e-02
6406 8.9727e-03 1.4295e-02 3.9377e-02 4.7227e-03 7.2605e-01 6.9373e-02 6.2531e-03 4.5670e-02
6407 6.9067e-03 8.0454e-02 1.3169e-02 2.8447e-03 9.1945e-01 5.8988e-02 -2.2129e-03 6.0633e-02
6408 5.1421e-03 1.1459e-02 2.6036e-02 3.3329e-03 1.1787e+00 3.6426e-02 4.5104e-03 7.7261e-02
6409 1.2278e-02 3.6098e-02 5.6747e-02 3.7949e-03 6.9851e-01 6.0984e-02 2.5331e-03 3.2775e-02
6410 4.4759e-03 9.5152e-02 1.3627e-02 2.1396e-03 7.4825e-01 5.5920e-02 -1.8577e-03 3.3917e-02
6411 4.1335e-03 6.7288e-02 1.9097e-02 2.2416e-03 1.0715e+00 4.4916e-02 -7.4932e-03 5.8374e-02
6412 1.7318e-02 9.4970e-03 6.1598e-02 2.8622e-03 1.0782e+00 4.6108e-02 -1.0836e-02 6.0030e-02
6413 7.0570e-03 1.0668e-02 6.1710e-02 2.6616e-03 8.0508e-01 5.4263e-02 -8.2172e-03 4.2666e-02
6414 8.5600e-03 4.2018e-02 2.4654e-02 2.0932e-03 7.7696e-01 5.5148e-02 -2.0680e-03 4.2309e-02
6415 6.8972e-03 5.3714e-02 2.1610e-02 2.3894e-03 1.0150e+00 4.3110e-02 5.5532e-03 6.6252e-02
6416 1.4057e-02 4.1289e-03 4.5100e-02 3.4195e-03 1.0788e+00 3.6720e-02 -1.6106e-02 6.9534e-02
6417 5.1194e-03 9.9968e-03 5.5908e-02 3.7174e-03 8.7209e-01 4.9951e-02 -2.7631e-02 5.5967e-02
6418 9.2430e-03 2.0265e-02 3.2449e-02 3.2133e-03 8.1349e-01 5.2784e-02 -1.6515e-02 5.2067e-02
6419 6.5708e-03 3.8684e-02 2.6849e-02 2.8966e-03 9.4547e-01 4.9051e-02 -1.5618e-03 6.3315e-02
6420 1.0875e-02 7.0695e-03 3.8454e-02 3.1962e-03 1.0490e+00 4.6870e-02 -3.8228e-03 7.0544e-02
6421 7.6166e-03 6.7762e-03 4.8865e-02 3.5014e-03 9.3022e-01 5.3464e-02 -1.6695e-02 6.1150e-02
6422 1.0751e-02 9.3096e-03 3.2729e-02 3.0040e-03 8.4556e-01 6.0091e-02 -4.6970e-03 5.8609e-02
6423 8.7452e-03 2.8616e-02 2.3242e-02 2.6120e-03 9.3987e-01 6.2533e-02 2.3225e-02 7.7628e-02
6424 9.7197e-03 9.0377e-03 2.8853e-02 3.8138e-03 1.0268e+00 5.4993e-02 2.6200e-02 8.6022e-02
6425 9.8800e-03 5.6924e-03 3.7458e-02 4.5959e-03 9.2677e-01 5.5045e-02 1.2455e-03 7.0350e-02
6426 8.8929e-03 9.9446e-03 2.9071e-02 3.5000e-03 8.8522e-01 5.6899e-02 2.8199e-03 6.8399e-02
6427 9.7405e-03 1.7772e-02 2.4980e-02 3.4452e-03 9.7215e-01 5.6124e-02 2.2204e-02 8.2435e-02
6428 6.7526e-03 5.6288e-03 3.0502e-02 4.3843e-03 1.0033e+00 5.9496e-02 2.6054e-02 9.0028e-02
6429 8.9980e-03 5.3442e-03 3.0428e-02 4.7269e-03 9.0174e-01 6.3250e-02 9.5795e-03 8.0855e-02
6430 9.6586e-03 1.4993e-02 2.1646e-02 3.7285e-03 9.2216e-01 6.4342e-02 1.3424e-02 8.9718e-02
6431 6.7794e-03 1.1604e-02 2.2114e-02 4.2058e-03 1.0112e+00 6.3896e-02 3.2071e-02 1.0406e-01
6432 1.2149e-02 5.9683e-03 2.7330e-02 5.7153e-03 9.1975e-01 6.6385e-02 1.9833e-02 8.3821e-02
6433 5.5340e-03 1.2223e-02 2.1448e-02 4.1226e-03 9.2264e-01 6.4061e-02 1.5709e-02 8.1162e-02
6434 7.3349e-03 1.1508e-02 2.2098e-02 3.9847e-03 1.0128e+00 5.8551e-02 2.7889e-02 9.2684e-02
6435 5.7362e-03 5.4217e-03 2.8925e-02 5.0248e-03 9.4405e-01 6.2614e-02 3.1093e-02 8.4432e-02
6436 5.5602e-03 8.5543e-03 2.3549e-02 4.4973e-03 9.0359e-01 6.2957e-02 2.6137e-02 7.7388e-02
6437 4.9426e-03 1.4605e-02 2.1058e-02 3.9594e-03 9.9438e-01 5.7378e-02 2.8619e-02 8.8514e-02
6438 3.9423e-03 5.0988e-03 2.7639e-02 4.6230e-03 9.9193e-01 5.9411e-02 3.1475e-02 9.1353e-02
6439 5.4186e-03 5.3269e-03 2.6604e-02 4.8506e-03 8.9609e-01 6.6257e-02 2.4371e-02 8.2004e-02
6440 3.7301e-03 1.6462e-02 1.9489e-02 4.1166e-03 9.6039e-01 6.2954e-02 2.6111e-02 8.9755e-02
6441 4.4436e-03 7.0993e-03 2.3154e-02 4.6713e-03 1.0255e+00 6.0642e-02 3.4865e-02 9.4516e-02
6442 5.3744e-03 6.1790e-03 2.7412e-02 5.3130e-03 9.0669e-01 6.6850e-02 2.6802e-02 7.7243e-02
6443 3.3028e-03 1.4491e-02 1.9923e-02 4.1683e-03 9.2946e-01 6.3149e-02 2.1466e-02 8.0323e-02
6444 3.6841e-03 1.0408e-02 2.2143e-02 4.1443e-03 1.0236e+00 5.9195e-02 2.2045e-02 8.9011e-02
6445 4.1680e-03 5.9365e-03 2.8712e-02 4.6847e-03 9.4107e-01 6.8376e-02 2.4431e-02 7.9594e-02
6446 4.3426e-03 9.5783e-03 2.1157e-02 4.2610e-03 9.2295e-01 7.0485e-02 3.0245e-02 8.4040e-02
6447 3.7784e-03 1.2235e-02 1.9433e-02 4.5069e-03 1.0081e+00 6.3365e-02 3.1233e-02 9.5856e-02
6448 4.7563e-03 5.8224e-03 2.5376e-02 5.3147e-03 9.5179e-01 6.7369e-02 2.6385e-02 8.3237e-02
6449 3.9700e-03 8.3448e-03 2.1836e-02 4.5972e-03 9.3164e-01 6.8457e-02 2.7301e-02 8.2206e-02
6450 3.9527e-03 1.0750e-02 2.0576e-02 4.4064e-03 9.9329e-01 6.2301e-02 2.2739e-02 8.7527e-02
6451 3.2699e-03 5.6344e-03 2.5283e-02 4.6569e-03 9.6391e-01 6.3489e-02 2.0873e-02 8.2615e-02
6452 4.1504e-03 6.9068e-03 2.3112e-02 4.5087e-03 9.3313e-01 6.7006e-02 3.0250e-02 8.4276e-02
6453 3.5862e-03 1.0366e-02 2.0265e-02 4.6181e-03 9.7894e-01 6.3954e-02 3.0586e-02 8.9091e-02
6454 3.6313e-03 6.1533e-03 2.2974e-02 4.9516e-03 9.7236e-01 6.3331e-02 2.1979e-02 8.5423e-02
6455 4.8822e-03 6.3847e-03 2.2832e-02 4.6707e-03 9.4068e-01 6.4544e-02 2.7836e-02 8.7547e-02
6456 4.3187e-03 9.1394e-03 2.0497e-02 4.6331e-03 9.6065e-01 6.2232e-02 2.9693e-02 8.5262e-02
6457 3.0774e-03 6.9847e-03 2.2228e-02 4.6260e-03 9.7876e-01 5.9553e-02 2.7464e-02 8.2922e-02
6458 4.1971e-03 5.6712e-03 2.3971e-02 4.5645e-03 9.5314e-01 6.0858e-02 3.1903e-02 8.4713e-02
6459 3.5637e-03 7.4454e-03 2.2018e-02 4.5656e-03 9.4801e-01 6.2125e-02 2.9626e-02 8.2199e-02
